timestamp,username,message
2025-06-11T22:11:49,averybadplayer_,Le @Squeezie tu ne joues pas assez les pièces
2025-06-11T22:11:49,assassin1899,Faîtes survie c'est trop bien
2025-06-11T22:11:50,shiva_praagz,RIP
2025-06-11T22:11:50,guy_femigoat95,Aïe
2025-06-11T22:11:50,boutfleur,tu roules avec 8 pièces en moyenne / 20 !!!
2025-06-11T22:11:51,lanaaa_nas,T'étais meilleur à l'autre
2025-06-11T22:11:51,babytonicas,SURVIE !!!!
2025-06-11T22:11:51,elo_draw,Les pièces squez
2025-06-11T22:11:51,21hassoul21,pense à prendre plus de pièces
2025-06-11T22:11:52,bastienr10,3 PIÈCES
2025-06-11T22:11:52,neyzzor2913,prends des pièces
2025-06-11T22:11:52,mugman_fr,les pièces squeez
2025-06-11T22:11:52,violet_lgn,le perso
2025-06-11T22:11:53,pocahunter_,"20 pièces, pas 10"
2025-06-11T22:11:54,coppelia_20,etoilesVache etoilesVache etoilesVache etoilesVache
2025-06-11T22:11:54,poussou9,change de cart
2025-06-11T22:11:55,leaderhope5,"Cc je viens d’arriver, ça a commencé depuis quand ?"
2025-06-11T22:11:56,lala091015,prend des pièces
2025-06-11T22:11:56,shwasmr2b,t’as réussi à être 4 quand même eeeeh c’était limite !!
2025-06-11T22:11:56,furiouspower20,@Anarchy650 20 mtn
2025-06-11T22:11:56,aparrrrr,LA VACHE SQUEEEZIE
2025-06-11T22:11:57,cla_claque_,etoilesVache etoilesVache etoilesVache
2025-06-11T22:11:57,mercados841,prend des pieces
2025-06-11T22:11:57,baptistegarcia171208,prend la vache
2025-06-11T22:11:57,timti42,"Les pièces+0,5% de vitesse en plus"
2025-06-11T22:11:58,pouet5943,Mais si t’es super fort normalement
2025-06-11T22:11:58,lefriteux64,squuez prend les pieces
2025-06-11T22:11:58,avare67s,lock premier le jeu est broken
2025-06-11T22:11:59,valentin_dckrs,@Anarchy650 20 pièces mtn
2025-06-11T22:12:00,ioris2211,prend CRAB + KART
